lr_fpr,lr_tpr,xgb_fpr,xgb_tpr
0.0013698630136986301,0.00439380399165922,0.0008683538425818435,0.006721030682156687
0.0013698630136986301,0.004412421805183199,0.0008683538425818435,0.006832737563300566
0.0013745066171348967,0.004412421805183199,0.0008776410494543765,0.006832737563300566
0.0013745066171348967,0.004431039618707179,0.0008776410494543765,0.0068513553768245455
0.0013930810308799629,0.004431039618707179,0.0008822846528906431,0.0068513553768245455
0.0013930810308799629,0.004449657432231159,0.0008822846528906431,0.006944444444444444
0.0014023682377524958,0.004449657432231159,0.0008962154631994428,0.006944444444444444
0.0014023682377524958,0.004505510872803098,0.0008962154631994428,0.0070375335120643435
0.0014070118411887624,0.004505510872803098,0.0009008590666357093,0.0070375335120643435
0.0014070118411887624,0.0045427464998510575,0.0009008590666357093,0.007074769139112302
0.0014209426514975622,0.0045427464998510575,0.0009055026700719759,0.007074769139112302
0.0014209426514975622,0.004579982126899017,0.0009055026700719759,0.0070933869526362825
0.0014395170652426283,0.004579982126899017,0.0009101462735082424,0.0070933869526362825
0.0014395170652426283,0.004635835567470956,0.0009101462735082424,0.007112004766160262
0.0014534478755514279,0.004635835567470956,0.0009287206872533086,0.007112004766160262
0.0014534478755514279,0.004654453380994936,0.0009287206872533086,0.007130622579684242
